stream,site,subsite,site_group,date,count,trap_status
yuba river,hallwood,hal3,yuba river,2007-04-05,189,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-06,96,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-07,57,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-08,59,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-09,55,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-10,43,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-11,29,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-12,50,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-13,57,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-14,22,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-15,44,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-16,74,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-17,28,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-18,77,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-19,24,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-20,29,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-21,63,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-22,22,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-23,467,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-24,82,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-25,36,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-26,53,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-27,48,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-28,38,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-29,48,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-04-30,57,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-01,101,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-02,29,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-03,196,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-04,47,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-05,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-05-06,56,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-07,38,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-08,54,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-09,43,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-10,32,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-11,38,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-12,43,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-13,37,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-14,56,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-15,48,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-16,53,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-17,39,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-18,27,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-19,38,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-20,39,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-21,36,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-22,49,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-23,22,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-24,34,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-25,52,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-26,32,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-27,36,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-28,18,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-29,107,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-30,80,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-05-31,37,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-01,13,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-02,9,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-03,16,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-04,6,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-05,4,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-06,20,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-07,11,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-08,13,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-09,5,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-10,6,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-11,4,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-12,7,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-13,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-14,12,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-15,14,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-16,6,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-17,6,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-18,4,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-06-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-22,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-23,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-25,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-28,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-29,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-06-30,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-02,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-03,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-04,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-05,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-06,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-07,2,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-08,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-09,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-10,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-11,2,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-12,2,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-13,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-14,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-15,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-16,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-17,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-18,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-22,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-23,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-25,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-07-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-28,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-29,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-30,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-07-31,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-02,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-03,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-04,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-05,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-06,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-07,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-08,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-09,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-10,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-11,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-12,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-13,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-14,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-15,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-16,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-17,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-18,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-22,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-23,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-25,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-28,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-29,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-30,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-08-31,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-02,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-03,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-04,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-05,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-06,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-07,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-08,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-09,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-10,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-11,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-12,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-13,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-14,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-15,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-16,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-17,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-18,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-22,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-23,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-25,1,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-09-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-28,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-29,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-09-30,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-02,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-03,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-04,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-05,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-06,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-07,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-08,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-09,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-10,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-11,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-12,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-13,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-14,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-15,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-16,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-17,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-18,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-22,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-23,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-25,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-28,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-29,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-30,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-10-31,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-02,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-03,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-04,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-05,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-06,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-07,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-08,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-09,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-10,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-11,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-12,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-13,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-14,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-15,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-16,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-17,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-18,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-19,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-20,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-21,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-22,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-23,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-24,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-25,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-26,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-27,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-11-28,4,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-11-29,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-11-30,2,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-01,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-12-02,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-03,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-04,NA,trap not fishing
yuba river,hallwood,hal3,yuba river,2007-12-05,10,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-06,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-07,3,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-08,49,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-09,39,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-10,16,trap fishing - fish caught
yuba river,hallwood,hal3,yuba river,2007-12-11,28,trap fishing - fish caught
